station_name,station_id,station_lat,station_lng
Broadway & Hancock St,4441.06,40.68663,-73.9168
Bergen St & Smith St,4446.01,40.6867443,-73.99063168
Pacific St & Smith St,4446.03,40.687874556,-73.989328861
Dean St & Hoyt St,4446.05,40.6864442,-73.98759104
Putnam Ave & Ralph Ave,4450.06,40.68705,-73.92338
Lafayette Ave & Classon Ave,4452.01,40.689010382,-73.960309148
Lexington Ave & Classon Ave,4452.03,40.68676793,-73.95928168
Congress St & Clinton St,4455.1,40.68825516598005,-73.99545192718506
Congress St & Clinton St,4455.10,40.68825516598005,-73.99545192718506
Kane St & Clinton St,4455.11,40.6861758,-73.99645295
Stuyvesant Ave & Gates Ave,4458.06,40.68834,-73.93306
Clermont Ave & Lafayette Ave,4461.01,40.68764484,-73.96968902
DeKalb Ave & Vanderbilt Ave,4461.04,40.68940747,-73.96885458
Monroe St & Marcus Garvey Blvd,4467.03,40.686690569,-73.939060688
Lafayette Ave & Ft Greene Pl,4470.09,40.68700231292619,-73.97664964199066
Halsey St & Evergreen Ave,4474.01,40.68858,-73.91227
Marcy Ave & Lafayette Ave,4476.03,40.6900815,-73.947915
Bond St & Fulton St,4479.06,40.6896218879,-73.9830426872
Schermerhorn St & Hoyt St,4479.1,40.6886263,-73.9851911
Schermerhorn St & Hoyt St,4479.10,40.688612342,-73.985273719
Broadway & Madison St,4483.1,40.688093901,-73.919534922
Broadway & Madison St,4483.10,40.68822,-73.91966
Court St & State St,4488.08,40.6902375,-73.99203074
Monroe St & Patchen Ave,4491.09,40.68814,-73.92693
Lafayette Ave & St James Pl,4494.04,40.68860352,-73.964770079
Congress St & Hicks St,4497.09,40.6893952,-73.9995126
Lexington Ave & Stuyvesant Ave,4500.07,40.68973,-73.93353
Wilson Ave & Moffat St,4507.07,40.68906,-73.90506
Greene Ave & Throop Ave,4510.04,40.6894932,-73.942061
DeKalb Ave & Hudson Ave,4513.06,40.689888,-73.981013
Ashland Pl & Dekalb Ave,4513.09,40.690065,-73.978776
Jefferson Ave & Evergreen Ave,4517.03,40.68989,-73.91458
Greene Ave & Nostrand Ave,4519.02,40.6883337,-73.950916
Kosciuszko St & Nostrand Ave,4519.04,40.69072549,-73.95133465
State St & Smith St,4522.07,40.689048648,-73.98824501
Grove St & Broadway,4526.01,40.69047,-73.923511
DeKalb Ave & Franklin Ave,4528.01,40.69064807082943,-73.95746178925037
Henry St & Atlantic Ave,4531.05,40.69089272,-73.99612349
Lexington Ave & Patchen Ave,4534.06,40.6904,-73.9277
Lewis Ave & Greene Ave,4543.07,40.68995,-73.9365
DeKalb Ave & S Portland Ave,4546.04,40.68981035,-73.97493121
Washington Park,4546.05,40.6917823,-73.9737299
Central Ave & Covert St,4550.05,40.68929,-73.90951
Kosciuszko St & Tompkins Ave,4553.04,40.691337347,-73.945199013
Albee Square W & Fulton St,4556.08,40.69068758614303,-73.98347854614258
Madison St & Evergreen Ave,4560.01,40.69122,-73.91693
Schermerhorn St & Court St,4565.07,40.6910363748993,-73.99201065301895
Van Buren St & Broadway,4568.01,40.692032218,-73.926117539
Lafayette Ave & Stuyvesant Ave,4576.11,40.6919925157634,-73.9325501024723
Knickerbocker Ave & Moffat St,4582.08,40.690434,-73.903737
Willoughby St & Ashland Pl,4587.02,40.69178,-73.97877
Soissons Landing,4590.01,40.69231660719192,-74.01486575603485
Central Ave & Weirfield St,4591.04,40.69055,-73.91181
Duffield St & Willoughby St,4596.05,40.692411304,-73.984309316
Lawrence St & Willoughby St,4596.09,40.69236178,-73.98631746
Bushwick Ave & Linden St,4600.09,40.69146,-73.92146
Clinton St & Joralemon St,4605.04,40.69239502,-73.99337909
Broadway & Kosciuszko St,4608.01,40.69329,-73.92852
Willoughby Ave & Hall St,4611.03,40.692153096,-73.965401649
Atlantic Ave & Furman St,4614.04,40.69165183,-73.9999786
Wyckoff Ave & Cooper Ave,4615.01,40.69338,-73.90061
Lewis Ave & Kosciuszko St,4617.01,40.69237074,-73.93705428
Adelphi St & Myrtle Ave,4620.02,40.69308257,-73.97178913
Knickerbocker Ave & Halsey St,4623.02,40.693011403,-73.908306599
Willoughby St & Fleet St,4628.05,40.69196566,-73.9813018
Myrtle Ave & Fleet Pl,4628.07,40.693590283,-73.982188344
Central Ave & Woodbine St,4632.1,40.69296,-73.91605
Central Ave & Woodbine St,4632.10,40.69296,-73.91605
Willoughby Ave & Walworth St,4634.02,40.693193436,-73.953897834
Fulton St & Adams St,4637.06,40.69241829257847,-73.98949474096298
Johnson St & Brooklyn Bridge Blvd,4637.07,40.7,-73.99
Bushwick Ave & Harman St,4640.01,40.69356,-73.92524
Henry St & Remsen St,4645.04,40.693828821,-73.994871378
Hicks St & Montague St,4645.09,40.69512845,-73.99595065
Malcolm X Blvd & DeKalb Ave,4648.03,40.6938,-73.93114
Clinton Ave & Myrtle Ave,4651.02,40.693261,-73.968896
Norman St & Wyckoff Ave,4654.01,40.69517,-73.90311
Pulaski St & Marcus Garvey Blvd,4656.03,40.6933982,-73.939877
Myrtle Ave & St Edwards St,4659.02,40.69326067,-73.976685166
Knickerbocker Ave & Hancock St,4663.02,40.69385,-73.90974
Putnam Ave & Knickerbocker Ave,4663.06,40.69545,-73.91164
Willoughby Ave & Tompkins Ave,4665.02,40.69425403,-73.94626915
Johnson St & Gold St,4668.08,40.69474881,-73.98362464
Menahan St & Central Ave,4672.01,40.69543,-73.9196
Cadman Plaza E & Tillary St,4677.01,40.69583559,-73.990286589
Montague St & Clinton St,4677.06,40.693939209,-73.991795063
Bushwick Ave & Dekalb Ave,4680.05,40.69502,-73.92825
Emerson Pl & Myrtle Ave,4683.02,40.69363137,-73.96223558
Cypress Ave & St Felix Ave,4687.03,40.695472121,-73.898579717
Suydam St & Broadway,4689.03,40.69544,-73.93223
Stuyvesant Ave & Hart St,4689.08,40.69438529,-73.934251428
Clermont Ave & Park Ave,4692.01,40.69573398,-73.97129668
Irving Ave & Halsey St,4695.04,40.69467,-73.90663
Throop Ave & Myrtle Ave,4697.01,40.69622937,-73.94371094
Park Ave & St Edwards St,4700.06,40.69608941,-73.97803415
Myrtle Ave & Marcy Ave,4707.03,40.695396423,-73.949837327
Nostrand Ave & Myrtle Ave,4707.04,40.69527008,-73.95238108
Jay St & Tech Pl,4710.06,40.695065,-73.987167
Central Ave & Himrod St,4713.01,40.69676,-73.92302
Franklin Ave & Myrtle Ave,4715.01,40.694546087246025,-73.95801365375519
Pierrepont St & Monroe Pl,4718.08,40.69535693320225,-73.99344027042389
St Felix Ave & 61 St,4719.04,40.69715,-73.8936
Cedar St & Evergreen Ave,4721.01,40.69671,-73.92807
Washington Ave & Park Ave,4724.03,40.69610226,-73.96751037
Summerfield St & Cypress Ave,4727.06,40.69664216,-73.900656939
Myrtle Ave & Lewis Ave,4729.01,40.69681963,-73.93756926
Carlton Ave & Park Ave,4732.04,40.69580705,-73.97355569
Carlton Ave & Flushing Ave,4732.08,40.697787,-73.973736
Putnam Ave & Wyckoff Ave,4735.03,40.69811,-73.90904
Hancock St & Wyckoff Ave,4735.16,40.6972,-73.90674
Linden St & Knickerbocker Ave,4743.04,40.69714,-73.91566
Clinton St & Tillary St,4748.07,40.69623297129316,-73.99142056703568
Cedar St & Myrtle Ave,4751.01,40.69784379,-73.926238894
Brooklyn Bridge Park - Pier 2,4756.04,40.698458,-73.997178
Seneca Ave & Decatur St,4757.06,40.69723,-73.89811
Willoughby Ave & Myrtle Ave,4759.02,40.697519064,-73.93101573
Clinton Ave & Flushing Ave,4762.04,40.698113561,-73.969861388
Flushing Ave & Vanderbilt Ave,4762.05,40.69795031569544,-73.97077560424805
Cypress Ave & George St,4765.07,40.69812,-73.90271
Park Ave & Marcus Garvey Blvd,4768.02,40.698660135,-73.941360593
N Portland Ave & Flushing Ave,4771.07,40.697926,-73.97663
Irving Ave & Palmetto St,4775.01,40.698,-73.9127
Concord St & Bridge St,4781.03,40.69766564,-73.98476437
Nassau St & Duffield St,4781.05,40.698405743,-73.983479977
Greene Av & Myrtle Av,4784.02,40.698594689,-73.91893661
Clark St & Henry St,4789.03,40.69760127,-73.99344559
Central Ave & Starr Street,4792.03,40.700003,-73.92834
Forest Ave & Summerfield St,4798.02,40.69922,-73.89795
Stephen St & Seneca Ave,4798.1,40.698882937,-73.900727391
Stephen St & Seneca Ave,4798.10,40.698807955,-73.900624871
Melrose St & Broadway,4801.04,40.697543263,-73.935772657
Dock 72 Way & Market St,4804.02,40.69985,-73.97141
Madison St & Cypress Ave,4807.02,40.70068,-73.90742
Nassau St & Navy St,4812.02,40.69839895,-73.98068914
Sands St Gate,4812.04,40.699569,-73.979827
Myrtle Ave & Linden St,4816.02,40.699467659,-73.913160443
Myrtle Ave & Grove St,4816.05,40.69905,-73.91516
Nostrand Ave & Flushing Ave,4818.02,40.69928,-73.953259
Union Ave & Wallabout St,4818.03,40.70029511,-73.95032283
Sands St & Jay St,4821.03,40.700142026,-73.986072063
Cadman Plaza E & Red Cross Pl,4821.06,40.69991755,-73.98971773
Adams St & Prospect St,4821.1,40.70076308326151,-73.98869812488556
Adams St & Prospect St,4821.10,40.70076308326151,-73.98869812488556
Stockholm St & Wilson Ave,4824.03,40.699304,-73.923044
Wallabout St & Kent Ave,4826.04,40.6991049,-73.960633406
Columbia Heights & Cranberry St,4829.01,40.70037867,-73.99548059
61 St & 60 Ln,4830.02,40.70055,-73.8943
Central Ave & Melrose St,4832.07,40.701081157,-73.930375099
Centre St & Seneca Ave,4837.03,40.69969,-73.9022
Beaver St & Fayette St,4840.06,40.70099,-73.93921
5 St & Market St,4843.01,40.6999974843885,-73.97440128028393
South St & Whitehall St,4846.01,40.70122128,-74.01234218
Wyckoff Ave & Gates Ave,4847.03,40.69987011,-73.911520958
Tompkins Ave & Hopkins St,4850.04,40.69957608,-73.94708417
Bridge St & York St,4853.06,40.70133448066992,-73.98471236228943
Irving Ave & Harman St,4856.05,40.700996637,-73.918096066
Henry St & Middagh St,4861.05,40.7003,-73.991581
Myrtle Ave & 65 St,4862.04,40.70117,-73.8904
Cooper Ave & 65 Pl,4862.07,40.69953,-73.88873
Wilson Ave & Troutman St,4864.09,40.70166,-73.92754
71 Ave & Myrtle Ave,4871.02,40.70067,-73.89907
Evergreen Ave & Noll St,4873.08,40.70106,-73.93318
Madison St & Seneca Ave,4880.11,40.701784372,-73.906375647
Broadway & Whipple St,4883.03,40.7016657,-73.9437303
Bus Slip & State St,4889.06,40.701907,-74.013942
Menahan St & Wyckoff Ave,4890.11,40.70113,-73.91422
Front St & Jay St,4895.03,40.702461,-73.986842
Jay St & York St,4895.09,40.70140317257725,-73.98672670125961
Pearl St & York St,4895.15,40.70140463410644,-73.98768022656441
Irving Ave & DeKalb Ave,4898.02,40.7027,-73.92095
Old Fulton St,4903.08,40.70277159,-73.99383605
Dock St & Front St,4903.09,40.702679634,-73.992377758
Cypress Hills St & Otto Rd,4904.03,40.70204,-73.89288
George St & Wilson Ave,4906.07,40.702961326,-73.93008709
Catalpa Ave & Woodward Ave,4912.1,40.70229,-73.90145
Catalpa Ave & Woodward Ave,4912.10,40.70229,-73.90145
Bushwick Ave & Forrest St,4914.03,40.70076,-73.93641
South St & Broad St,4920.13,40.70188858913366,-74.01089876890182
Cypress Ave & Palmetto St,4921.04,40.70157340873792,-73.90876293182373
Front St & Gold St,4927.04,40.70224,-73.982578
Wyckoff Av & Stanhope St,4931.05,40.703546166,-73.918014884
Marcy Ave & Lynch St,4933.03,40.702757478,-73.953174472
Main St & Plymouth St,4936.21,40.70378167354831,-73.99073392152786
Suydam St & Knickerbocker Ave,4939.07,40.702013,-73.923769
Fresh Pond Rd & 69 Ave,4945.06,40.70311,-73.89547
Central Ave & Flushing Ave,4947.04,40.702831,-73.9333
South St & Gouverneur Ln,4953.04,40.70355377,-74.00670227
Madison St & Woodward Ave,4954.07,40.70408,-73.90408
Humboldt St & Varet St,4956.02,40.7031724,-73.940636
Broadway & Battery Pl,4962.01,40.70463334,-74.01361706
Whitehall St & Bridge St,4962.02,40.70366170524135,-74.0131813287735
Broad St & Bridge St,4962.08,40.70365182,-74.01167797
Menahan St & Seneca Ave,4963.13,40.70461,-73.91054
Lorimer St & Broadway,4965.01,40.70411791,-73.94818595
Bridge St & Water St,4968.03,40.70296934155272,-73.98469090461731
Hart St & Wyckoff Ave,4971.01,40.704876,-73.919911
65 St & Otto Rd,4977.03,40.703995585,-73.891092062
Knickerbocker Ave & George St,4979.07,40.704425,-73.92836
Taylor St & Bedford Ave,4982.02,40.705774,-73.963252
60 Pl & 67 Ave,4985.09,40.70497,-73.89965
White St & Moore St,4987.06,40.704508,-73.9351
Railroad Ave & Kay Ave,4990.02,40.70514807698391,-73.97078096866608
Pearl St & Hanover Square,4993.02,40.7047177,-74.00926027
Old Slip & South St,4993.13,40.70336686695866,-74.007867872715
Water St & Gouverneur Ln,4993.15,40.70469667894968,-74.00803416967392
Onderdonk Ave & Gates Ave,4994.1,40.70413,-73.90737
Onderdonk Ave & Gates Ave,4994.10,40.703945875,-73.907500505
McKibbin St & Manhattan Ave,4996.08,40.705114484,-73.944137335
Little West St & 1 Pl,5001.08,40.70569254,-74.01677685
Harman St & Seneca Ave,5002.09,40.70577,-73.91292
Boerum St & Broadway,5004.02,40.705381,-73.949765
Willoughby Ave & Wyckoff Ave,5010.02,40.705614,-73.92153
Knickerbocker Ave & Thames St,5018.06,40.70539,-73.92976
Kent Ave & Division Ave,5021.05,40.706563674670925,-73.9683187007904
Water St &  Fletcher St,5024.1,40.706410755236135,-74.00559738278389
Water St &  Fletcher St,5024.10,40.706410755236135,-74.00559738278389
Madison St & Forest Ave,5025.02,40.70555,-73.90245
Bushwick Ave & McKibbin St,5027.02,40.705517,-73.93936
Broadway & Morris St,5033.01,40.705945132708806,-74.01321887969969
Menahan St & Onderdonk Ave,5034.03,40.705598831,-73.909572721
Leonard St & Boerum St,5036.06,40.70583339,-73.94644578
Suydam St & St. Nicholas Ave,5043.06,40.70636,-73.91945
Division Ave & Hooper St,5045.05,40.706972837,-73.954362512
Wyckoff Av & Jefferson St,5051.01,40.707165,-73.923711
Irving Ave & Jefferson St,5051.02,40.70538,-73.92535
Lee Ave & Taylor St,5053.01,40.706816435,-73.961391091
67 Ave & Fresh Pond Rd,5057.07,40.70575,-73.89676
64 St & Woodbine St,5057.09,40.70809,-73.89549
McKibbin St & Bogart St,5059.02,40.70624733,-73.933951378
John St & William St,5065.04,40.708454013,-74.007070422
Maiden Ln & Pearl St,5065.1,40.707613945,-74.008205175
Maiden Ln & Pearl St,5065.10,40.70706456,-74.00731853
William St & Pine St,5065.12,40.70717936,-74.00887308
Cliff St & Fulton St,5065.14,40.70838,-74.00495
Fairview Ave & Linden St,5066.03,40.70694,-73.90632
Montrose Ave & Bushwick Ave,5068.02,40.70767788,-73.94016171
Greenwich St & Rector St,5073.07,40.70806582380646,-74.0135595202446
Pillar Greenwich St & Rector St,5073.07_Pillar,40.70817,-74.01346
Woodward Ave & Harman St,5074.08,40.70793,-73.91092
Scholes St & Lorimer St,5076.04,40.71,-73.95
Jefferson St & Cypress Ave,5082.08,40.70907,-73.92157
Division Ave & Marcy Ave,5084.03,40.70708701,-73.95796783
Harrison Pl & Porter Ave,5090.06,40.70686,-73.92851
Bedford Ave & S 9 St,5093.01,40.70853074,-73.96408963
Peck Slip & South St,5096.12,40.7075188830923,-74.00108054280281
60 Pl & Linden St,5097.02,40.70886,-73.90182
Waterbury St & Stagg St,5099.02,40.710253596,-73.937339902
White St & Johnson Ave,5099.03,40.707174,-73.93581
Liberty St & Broadway,5105.01,40.70905623,-74.01043382
Greene Ave & Grandview Ave,5106.04,40.709697,-73.907856
Scholes St & Manhattan Ave,5108.01,40.70870368,-73.9448625
West Thames St,5114.06,40.70834698,-74.01713445
South End Ave & Albany St,5114.08,40.71,-74.02
Onderdonk Ave & Dekalb Ave,5115.01,40.70863,-73.91497
Willoughby Ave & Onderdonk Ave,5115.05,40.7098,-73.91727
Stagg St & Union Ave,5117.05,40.70877084,-73.95095259
Stewart Ave & Johnson Ave,5123.07,40.70869,-73.92587
S 5 Pl & S 5 St,5125.03,40.710394382,-73.960841656
Broadway & Roebling St,5125.07,40.70924826276157,-73.96063148975372
Catherine St & Monroe St,5128.04,40.710989833,-73.996848226
Palmetto St & Traffic Ave,5129.01,40.7092731,-73.894609332
Broadway & Kent Ave,5134.09,40.71,-73.97
Spruce St & Nassau St,5137.1,40.711268783,-74.005340099
Spruce St & Nassau St,5137.10,40.71146364,-74.00552427
Fulton St & William St,5137.11,40.70960089363537,-74.00655090808868
Spruce St & Gold St,5137.13,40.7103231,-74.0043228
60 Pl & Bleecker St,5138.03,40.71,-73.9
Bushwick Ave & Stagg St,5140.06,40.709897,-73.94008
Albany St & Greenwich St,5145.02,40.70872426,-74.013092875
Stanhope St & Fairview Ave,5146.03,40.70998,-73.91116
Leonard St & Maujer St,5148.03,40.7103685423523,-73.94705951213837
S 4 St & Rodney St,5156.05,40.70934,-73.95608
Pike St & Monroe St,5159.04,40.71173107,-73.99193043
South St & Pike St,5159.07,40.70991806921533,-73.99161100387573
Metropolitan Ave & 65 Ln,5160.01,40.712206602,-73.890978456
Broadway & Berry St,5164.05,40.71036129922581,-73.96530389785767
St James Pl & Pearl St,5167.06,40.71117416,-74.00016545
Grove St & Fresh Pond Rd,5168.04,40.71032,-73.89955
Stagg St & Morgan Ave,5170.01,40.710741282,-73.933809876
Fulton St & Broadway,5175.08,40.711066,-74.009447
Bleecker St & Forest Ave,5176.04,40.710864067,-73.905142665
Graham Ave & Grand St,5178.06,40.711863,-73.944024
Cherry St,5181.04,40.71219906,-73.97948148
West St & Liberty St,5184.08,40.711444,-74.014847
Hope St & Union Ave,5187.03,40.711650848,-73.951387763
Madison St & Clinton St,5190.07,40.712698221,-73.987771034
Clinton St & Cherry St,5190.09,40.711471394469264,-73.98672603070736
S 4 St & Roebling St,5195.06,40.71,-73.96
Market St & Cherry St,5198.04,40.71076228,-73.99400398
65 Ln & Metropolitan Ave,5199.01,40.71,-73.89
S 4 St & Wythe Ave,5204.05,40.71285887,-73.96590294
Centre St & Chambers St,5207.01,40.712784529,-74.004562378
Powers St & Olive St,5210.01,40.71323,-73.93894
Barclay St & Church St,5216.04,40.71291224,-74.01020234
Vesey St & Church St,5216.06,40.712454915,-74.010822177
Amory Ct & Metropolitan Ave,5217.03,40.71301,-73.90968
Manhattan Ave & Devoe St,5219.05,40.71,-73.95
Flushing Ave & Woodward Ave,5225.02,40.71246,-73.91873
Metropolitan Ave & Flushing Ave,5225.04,40.71334,-73.91572
Rutgers St & Henry St,5230.02,40.71332151208186,-73.99009689688683
S 3 St & Bedford Ave,5235.05,40.71260486,-73.96264403
Driggs Ave & S 2 St,5235.1,40.71,-73.96
Driggs Ave & S 2 St,5235.10,40.71,-73.96
St James Pl & Oliver St,5238.05,40.71307916,-73.99851193
Metropolitan Ave & Vandervoort Ave,5241.02,40.71429,-73.93323
Reade St & Broadway,5247.1,40.71450451,-74.00562789
Reade St & Broadway,5247.10,40.71450451,-74.00562789
Eliot Ave & 60 Ln,5248.05,40.71391,-73.90299
Bushwick Ave & Powers St,5250.05,40.712425351,-73.941108346
53 St & Flushing Ave,5257.01,40.714295745,-73.913971424
Devoe St & Lorimer St,5259.06,40.71335226222875,-73.9491033554077
Madison St & Montgomery St,5262.09,40.713135958,-73.984826922
Grand St & Havemeyer St,5267.08,40.71286844,-73.95698119
Roebling St & N 4 St,5267.09,40.71469,-73.95739
Pike St & E Broadway,5270.05,40.71406667,-73.99293911
Forsyth St & Canal St,5270.07,40.7158155,-73.99422366
Division St & Bowery,5270.08,40.714193,-73.996732
Market St & Henry St,5270.09,40.71310702305908,-73.99446353316307
Metropolitan Ave & Stewart Ave,5273.01,40.714268684,-73.927713037
S 2 St & Kent Ave,5276.04,40.71,-73.97
Centre St & Worth St,5279.03,40.71494807,-74.00234482
Fresh Pond Rd & Eliot Ave,5280.02,40.714352489,-73.900993466
Fresh Pond Rd & Eliot Ave,5280.03,40.71442,-73.90097
Devoe St & Morgan Ave,5282.02,40.71376121,-73.935167313
Park Pl & Church St,5288.08,40.71334184275907,-74.00935515761375
Warren St & W Broadway,5288.09,40.71473993,-74.00910627
Murray St & Greenwich St,5288.12,40.714694023,-74.011219382
56 St & Arnold Ave,5289.05,40.71484,-73.909
Graham Ave & Conselyea St,5291.05,40.715143,-73.944507
Henry St & Grand St,5294.04,40.714211,-73.981095
Vesey Pl & River Terrace,5297.02,40.7153379,-74.01658354
Metropolitan Ave & Meeker Ave,5300.05,40.71413311,-73.95234386
Union Ave & Jackson St,5300.06,40.7160751,-73.952029
Clinton St & Grand St,5303.06,40.71559509,-73.9870295
Canal St & Rutgers St,5303.08,40.71427487,-73.98990025
Metropolitan Ave & Bedford Ave,5308.04,40.715253234,-73.96006012
60 Ave & Fresh Pond Rd,5321.08,40.716932893,-73.902240038
Sharon St & Olive St,5323.06,40.71534162042448,-73.93865078687668
Stanton St & Mangin St,5326.06,40.71782143,-73.97628939
West St & Chambers St,5329.03,40.71754834,-74.01322069
Murray St & West St,5329.08,40.71503,-74.01246
Jackson St & Leonard St,5332.1,40.71638031973561,-73.94821286201477
Jackson St & Leonard St,5332.10,40.71638031973561,-73.94821286201477
Bialystoker Pl & Delancey St,5335.03,40.71622644,-73.98261206
Grand St & Samuel Dickstein Plaza,5335.07,40.71511871996496,-73.98417055606842
N 7 St & Driggs Ave,5340.01,40.72,-73.96
Allen St & Hester St,5342.1,40.715602756,-73.992151499
Allen St & Hester St,5342.10,40.71605866,-73.99190759
Orchard St & Grand St,5343.11,40.717318403855785,-73.99067759513855
Wythe Ave & Metropolitan Ave,5348.02,40.716887,-73.963198
Bayard St & Baxter St,5351.03,40.71602118,-73.99974372
Walker St & Baxter St,5351.07,40.717411,-73.999573
Morgan Ave & Maspeth Ave,5354.01,40.716657,-73.93637
Hudson St & Reade St,5359.1,40.716544628,-74.009194493
Hudson St & Reade St,5359.10,40.71625008,-74.0091059
Leonard St & Church St,5359.11,40.717571,-74.005549
Duane St & Hudson St,5359.12,40.71703,-74.00925
Church St & Worth St,5359.13,40.71688538495366,-74.00650128722191
60 St & 60 Rd,5360.02,40.71592232709503,-73.90601366758347
Withers St & Kingsland Ave,5362.08,40.717733264,-73.940520048
Columbia St & Rivington St,5365.02,40.71739973,-73.98016555
River Ter & Warren St,5368.03,40.71759894980997,-74.01587963104248
Grand Ave & 55 St,5369.01,40.71888,-73.91427
Frost St & Meeker Ave,5371.07,40.71766197083994,-73.94880026578903
Norfolk St & Broome St,5374.01,40.7172274,-73.98802084
Berry St & N 8 St,5379.09,40.719011903,-73.958541632
N 6 St & Bedford Ave,5379.1,40.71745169,-73.95850939
N 6 St & Bedford Ave,5379.10,40.71745169,-73.95850939
Grand St & Elizabeth St,5382.06,40.718822,-73.99596
Forsyth St & Grand St,5382.07,40.717773199,-73.993277431
Kent Ave & Grand St,5388.01,40.72,-73.97
Lispenard St & Broadway,5391.06,40.71939226,-74.00247214
63 St & 59 Dr,5392.04,40.71832,-73.90128
Harrison St & Hudson St,5400.05,40.71870987,-74.0090009
59 St & 59 Rd,5401.03,40.71790852734058,-73.908454477787
Graham Ave & Withers St,5403.04,40.7169811,-73.94485918
Graham Ave & Herbert St,5403.05,40.719479799,-73.945051551
Rivington St & Ridge St,5406.02,40.71850211,-73.98329859
Pitt St & Stanton St,5406.04,40.719378829,-73.981782675
Page Pl & Grand Ave,5409.02,40.71798,-73.91818
Union Ave & N 12 St,5411.07,40.719135165,-73.952388525
Driggs Ave & N 9 St,5411.08,40.71816969454208,-73.95520135760307
Allen St & Rivington St,5414.06,40.72019576,-73.98997825
Delancey St & Eldridge St,5414.07,40.719383,-73.991479
N 5 St & Wythe Ave,5419.04,40.72,-73.96
Howard St & Lafayette St,5422.04,40.71910537,-73.99973337
Lafayette St & Grand St,5422.09,40.72028,-73.99879
Franklin St & W Broadway,5430.08,40.71911552,-74.00666661
6 Ave & Walker St,5430.1,40.71978426,-74.00533855
6 Ave & Walker St,5430.10,40.7197920901383,-74.0052238852195
60 Pl & Flushing Ave,5431.01,40.719953418,-73.90559876
Richardson St & N Henry St,5433.03,40.71907891179564,-73.94223690032959
Frost St & Debevoise Ave,5433.04,40.718928576,-73.939283013
Avenue D & E 3 St,5436.09,40.720954895,-73.977899194
Pillar Ave D & E 3 St,5436.09_Pillar,40.72083,-73.97793
E Houston St & Columbia St,5436.11,40.71978635452822,-73.97871628403664
57 St & Grand Ave,5440.05,40.71921,-73.9124
Bayard St & Leonard St,5442.05,40.71915571696044,-73.94885390996933
Manhattan Av & Leonard St,5442.09,40.72084,-73.94844
Suffolk St & Stanton St,5445.02,40.720703721,-73.984948397
Stanton St & Norfolk St,5445.07,40.720747,-73.986274
N 10 St & Berry St,5450.01,40.72,-73.96
N 12 St & Bedford Ave,5450.04,40.72079821,-73.95484712
Rivington St & Chrystie St,5453.01,40.72110063,-73.9919254
Forsyth St & Broome St,5453.05,40.71893904,-73.99266288
Kenmare St & Elizabeth St,5453.06,40.720718265,-73.994562149
N 5 St & Northside Piers,5458.02,40.72,-73.96
N Moore St & Hudson St,5470.02,40.71996118117138,-74.00844320654869
Greenwich St & Hubert St,5470.1,40.721319,-74.010065
Greenwich St & Hubert St,5470.10,40.721319,-74.010065
North Moore St & Greenwich St,5470.12,40.72019521437465,-74.0103006362915
Grand Ave & 58 Ave,5471.04,40.720962763,-73.906988144
Engert Ave & McGuinness Blvd,5473.03,40.72158,-73.94546
Monitor St & Meeker Ave,5473.06,40.72,-73.94
E 2 St & Avenue C,5476.03,40.7208736,-73.98085795
Driggs Ave & Lorimer St,5481.04,40.72179134,-73.9504154
Allen St & Stanton St,5484.09,40.722055,-73.989111
Kent Ave & N 7 St,5489.03,40.72036775298455,-73.96165072917938
N 11 St & Kent Ave,5489.04,40.72248188638219,-73.95921930670738
N 9 St & Wythe Ave,5489.06,40.720628858,-73.959091663
Cleveland Pl & Spring St,5492.05,40.722103786686034,-73.99724900722504
Grand St & Greene St,5500.02,40.72170005235607,-74.00238141417502
6 Ave & Canal St,5500.07,40.72243797,-74.00566443
Fresh Pond Rd & Flushing Ave,5501.06,40.72155,-73.90295
Morgan Ave & Lombardy St,5503.01,40.72226,-73.93889
Ave D & E 8 St,5506.1,40.723733306,-73.975720048
Ave D & E 8 St,5506.10,40.72368361,-73.97574813
E 6 St & Avenue D,5506.14,40.72228087,-73.97668709
Washington St & Laight St,5509.02,40.72231,-74.0106
57 Rd & 59 St,5510.02,40.722583294,-73.908594131
57 Rd & 58 St,5510.05,40.722344279,-73.912292719
E 2 St & Avenue B,5515.02,40.72217444,-73.98368779
E 4 St & Ave B,5515.08,40.72334683218016,-73.98265913128853
N 15 St & Wythe Ave,5520.09,40.724055,-73.955736
Stanton St & Chrystie St,5523.02,40.72229346,-73.99147535
Mercer St & Spring St,5532.01,40.72362738,-73.99949601
Laight St & Hudson St,5539.06,40.721828938,-74.007685781
56 Dr & 61 St,5540.06,40.72368,-73.90458
Driggs Ave & N Henry St,5542.04,40.72325,-73.94308
E 7 St & Ave C,5545.01,40.72412944090093,-73.97901266813278
E 5 St & Avenue C,5545.04,40.72299208,-73.97995466
58 St & 56 Dr,5548.01,40.72419,-73.91244
Bedford Ave & Nassau Ave,5550.05,40.723073959,-73.952169538
Leonard St & Nassau Ave,5550.09,40.7239567849954,-73.94984364509583
E 3 St & 1 Ave,5553.03,40.72467721,-73.98783413
E 2 St & Avenue A,5553.1,40.72307749068673,-73.98583620786667
E 2 St & Avenue A,5553.10,40.72322917,-73.985858679
Wythe Ave & N 13 St,5558.04,40.72,-73.96
Mott St & Prince St,5561.04,40.72317958,-73.99480012
Lafayette St & Jersey St,5561.06,40.72456089,-73.99565293
